station,down_on_2016,down_off_2016,down_total_2016,down_kilo_2016,up_on_2016,up_off_2016,up_total_2016,up_kilo_2016,total_2016,on_ktx_2016,on_saemaul_2016,on_mugungwha_2016,on_commute_2016,on_total_2016,off_ktx_2016,off_saemaul_2016,off_mugungwha_2016,off_commute_2016,off_total_2016,down_on_2017,down_off_2017,down_total_2017,down_kilo_2017,up_on_2017,up_off_2017,up_total_2017,up_kilo_2017,total_2017,on_ktx_2017,on_saemaul_2017,on_mugungwha_2017,on_commute_2017,on_total_2017,off_ktx_2017,off_saemaul_2017,off_mugungwha_2017,off_commute_2017,off_total_2017,down_on_2018,down_off_2018,down_total_2018,down_kilo_2018,up_on_2018,up_off_2018,up_total_2018,up_kilo_2018,total_2018,on_ktx_2018,on_saemaul_2018,on_mugungwha_2018,on_commute_2018,on_total_2018,off_ktx_2018,off_saemaul_2018,off_mugungwha_2018,off_commute_2018,off_total_2018,down_on_2019,down_off_2019,down_total_2019,down_kilo_2019,up_on_2019,up_off_2019,up_total_2019,up_kilo_2019,total_2019,on_ktx_2019,on_saemaul_2019,on_mugungwha_2019,on_commute_2019,on_total_2019,off_ktx_2019,off_saemaul_2019,off_mugungwha_2019,off_commute_2019,off_total_2019,down_on_2020,down_off_2020,down_total_2020,down_kilo_2020,up_on_2020,up_off_2020,up_total_2020,up_kilo_2020,total_2020,on_ktx_2020,on_saemaul_2020,on_mugungwha_2020,on_commute_2020,on_total_2020,off_ktx_2020,off_saemaul_2020,off_mugungwha_2020,off_commute_2020,off_total_2020,down_on_2021,down_off_2021,down_total_2021,down_kilo_2021,up_on_2021,up_off_2021,up_total_2021,up_kilo_2021,total_2021,on_ktx_2021,on_saemaul_2021,on_mugungwha_2021,on_commute_2021,on_total_2021,off_ktx_2021,off_saemaul_2021,off_mugungwha_2021,off_commute_2021,off_total_2021,down_on_2022,down_off_2022,down_total_2022,down_kilo_2022,up_on_2022,up_off_2022,up_total_2022,up_kilo_2022,total_2022,on_ktx_2022,on_saemaul_2022,on_mugungwha_2022,on_commute_2022,on_total_2022,off_ktx_2022,off_saemaul_2022,off_mugungwha_2022,off_commute_2022,off_total_2022
이양,591.0,2188.0,2779.0,509585.0,1838.0,1022.0,2860.0,51202.0,5639.0,0.0,0.0,2429.0,0.0,2429.0,0.0,0.0,3210.0,0.0,3210.0,743,1815,2558.0,297605.9,1781,1008,2789.0,165282.0,5347.0,0.0,0.0,2524.0,0.0,2524.0,0.0,0.0,2823.0,0.0,2823.0,603,1852,2455,298061,1637,870,2507,140018,4962.0,0,0.0,2240.0,0.0,2240,0,0.0,2722.0,0.0,2722,839.0,1951.0,2790.0,313932.0,1841.0,837.0,2678.0,134680.2,5468.0,0.0,0.0,2680.0,0.0,2680.0,0.0,0.0,2788.0,0.0,2788.0,568.0,1309.0,1877.0,191978.63,1115.0,601.0,1716.0,88142.97,3593.0,0.0,0.0,1683.0,0.0,1683.0,0.0,0.0,1910.0,0.0,1910.0,779.0,960.0,1739.0,108129.92,809.0,860.0,1669.0,96866.38,3408.0,0.0,0.0,1588.0,0.0,1588.0,0.0,0.0,1820.0,0.0,1820.0,1018.0,709.0,1727.0,40181.29,681.0,1156.0,1837.0,65514.21,3564.0,0.0,0.0,1699.0,0.0,1699.0,0.0,0.0,1865.0,0.0,1865.0
이원,1281.0,10471.0,11752.0,1425103.0,13392.0,967.0,14359.0,116427.0,26111.0,0.0,0.0,14673.0,0.0,14673.0,0.0,0.0,11438.0,0.0,11438.0,925,10586,11511.0,718483.7,13027,827,13854.0,56129.4,25365.0,0.0,0.0,13952.0,0.0,13952.0,0.0,0.0,11413.0,0.0,11413.0,1024,11839,12863,742646,14070,1047,15117,65677,27980.0,0,0.0,15094.0,0.0,15094,0,0.0,12886.0,0.0,12886,1842.0,11201.0,13043.0,866044.12,15021.0,1169.0,16190.0,90385.28,29233.0,0.0,0.0,16863.0,0.0,16863.0,0.0,0.0,12370.0,0.0,12370.0,1854.0,7618.0,9472.0,614605.67,10742.0,729.0,11471.0,58814.33,20943.0,0.0,0.0,12596.0,0.0,12596.0,0.0,0.0,8347.0,0.0,8347.0,4205.0,5105.0,9310.0,322695.18,6773.0,3987.0,10760.0,252024.62,20070.0,0.0,0.0,10978.0,0.0,10978.0,0.0,0.0,9092.0,0.0,9092.0,3305.0,4581.0,7886.0,367299.97,7486.0,3026.0,10512.0,242621.63,18398.0,0.0,0.0,10791.0,0.0,10791.0,0.0,0.0,7607.0,0.0,7607.0
일로,576.0,21855.0,22431.0,5190854.0,23903.0,853.0,24756.0,56427.0,47187.0,0.0,3537.0,20942.0,0.0,24479.0,0.0,2175.0,20533.0,0.0,22708.0,478,20699,21177.0,2808155.3,22259,579,22838.0,76998.7,44015.0,0.0,4033.0,18704.0,0.0,22737.0,0.0,2311.0,18967.0,0.0,21278.0,472,19005,19477,2609291,20190,560,20750,76824,40227.0,0,3401.0,17261.0,0.0,20662,0,2218.0,17347.0,0.0,19565,510.0,20852.0,21362.0,2643914.13,22009.0,1000.0,23009.0,125281.67,44371.0,0.0,4031.0,18488.0,0.0,22519.0,0.0,2984.0,18868.0,0.0,21852.0,355.0,12498.0,12853.0,1519451.74,13119.0,477.0,13596.0,58965.86,26449.0,0.0,2460.0,11014.0,0.0,13474.0,0.0,1665.0,11310.0,0.0,12975.0,384.0,12629.0,13013.0,1545675.0,13565.0,603.0,14168.0,74750.5,27181.0,0.0,2469.0,11480.0,0.0,13949.0,0.0,1512.0,11720.0,0.0,13232.0,623.0,15187.0,15810.0,1917690.93,16368.0,700.0,17068.0,94733.47,32878.0,0.0,3530.0,13461.0,0.0,16991.0,0.0,2169.0,13718.0,0.0,15887.0
임기,558.0,84.0,642.0,11222.0,30.0,262.0,292.0,12471.0,934.0,0.0,0.0,588.0,0.0,588.0,0.0,0.0,346.0,0.0,346.0,660,31,691.0,5417.5,34,264,298.0,46136.5,989.0,0.0,0.0,694.0,0.0,694.0,0.0,0.0,295.0,0.0,295.0,556,36,592,5203,27,243,270,35120,862.0,0,0.0,583.0,0.0,583,0,0.0,279.0,0.0,279,550.0,73.0,623.0,9292.11,12.0,231.0,243.0,29403.79,866.0,0.0,0.0,562.0,0.0,562.0,0.0,0.0,304.0,0.0,304.0,260.0,13.0,273.0,2213.81,5.0,94.0,99.0,16007.59,372.0,0.0,0.0,265.0,0.0,265.0,0.0,0.0,107.0,0.0,107.0,13.0,259.0,272.0,19519.72,395.0,21.0,416.0,1582.68,688.0,0.0,0.0,408.0,0.0,408.0,0.0,0.0,280.0,0.0,280.0,25.0,183.0,208.0,16912.25,310.0,27.0,337.0,2495.25,545.0,0.0,0.0,335.0,0.0,335.0,0.0,0.0,210.0,0.0,210.0
임성리,0.0,6046.0,6046.0,1500617.0,6142.0,12.0,6154.0,764.0,12200.0,0.0,0.0,6142.0,0.0,6142.0,0.0,0.0,6058.0,0.0,6058.0,7,5449,5456.0,480841.5,5790,11,5801.0,853.9,11257.0,0.0,192.0,5605.0,0.0,5797.0,0.0,192.0,5268.0,0.0,5460.0,11,3988,3999,289411,4532,28,4560,2032,8559.0,0,0.0,4543.0,0.0,4543,0,0.0,4016.0,0.0,4016,7.0,3597.0,3604.0,267706.97,4373.0,5.0,4378.0,372.13,7982.0,0.0,192.0,4188.0,0.0,4380.0,0.0,0.0,3602.0,0.0,3602.0,4.0,2303.0,2307.0,168171.84,2616.0,7.0,2623.0,511.16,4930.0,0.0,0.0,2620.0,0.0,2620.0,0.0,0.0,2310.0,0.0,2310.0,28.0,2536.0,2564.0,179314.2,2852.0,14.0,2866.0,989.9,5430.0,0.0,0.0,2880.0,0.0,2880.0,0.0,0.0,2550.0,0.0,2550.0,16.0,3114.0,3130.0,293384.07,3674.0,64.0,3738.0,6029.73,6868.0,0.0,0.0,3690.0,0.0,3690.0,0.0,0.0,3178.0,0.0,3178.0
임실,7653.0,28918.0,36571.0,6276520.0,28768.0,8032.0,36800.0,1384717.0,73371.0,0.0,236.0,36185.0,0.0,36421.0,0.0,811.0,36139.0,0.0,36950.0,8214,28285,36499.0,3248105.8000000003,28008,8552,36560.0,958686.6,73059.0,0.0,389.0,35833.0,0.0,36222.0,0.0,389.0,36448.0,0.0,36837.0,7044,28927,35971,3248804,28230,7312,35542,821214,71513.0,0,0.0,35274.0,0.0,35274,0,0.0,36239.0,0.0,36239,7075.0,31999.0,39074.0,3589928.84,32888.0,7299.0,40187.0,826824.36,79261.0,0.0,0.0,39963.0,0.0,39963.0,0.0,308.0,38990.0,0.0,39298.0,4889.0,19929.0,24818.0,2212173.63,21767.0,5058.0,26825.0,561451.87,51643.0,0.0,0.0,26656.0,0.0,26656.0,0.0,0.0,24987.0,0.0,24987.0,4579.0,20823.0,25402.0,2262150.48,22842.0,4865.0,27707.0,528519.52,53109.0,0.0,0.0,27421.0,0.0,27421.0,0.0,0.0,25688.0,0.0,25688.0,6785.0,29569.0,36354.0,2967206.08,31547.0,7655.0,39202.0,768804.92,75556.0,0.0,115.0,38217.0,0.0,38332.0,0.0,169.0,37055.0,0.0,37224.0
장성,16509.0,110493.0,127002.0,23336121.0,105211.0,16997.0,122208.0,2257201.0,249210.0,0.0,47182.0,74538.0,0.0,121720.0,0.0,41363.0,86127.0,0.0,127490.0,17688,100508,118196.0,15696584.900000002,98117,18776,116893.0,2796163.0,235089.0,0.0,42761.0,73044.0,0.0,115805.0,0.0,41104.0,78180.0,0.0,119284.0,18489,99392,117881,15144935,99594,19680,119274,2803216,237155.0,0,42445.0,75638.0,0.0,118083,0,38305.0,80767.0,0.0,119072,23633.0,102750.0,126383.0,16046386.24,103503.0,23566.0,127069.0,3339688.06,253452.0,3947.0,44064.0,79125.0,0.0,127136.0,4531.0,37513.0,84272.0,0.0,126316.0,17090.0,66109.0,83199.0,9582181.19,64482.0,16288.0,80770.0,2103519.01,163969.0,6722.0,26376.0,48474.0,0.0,81572.0,8102.0,22576.0,51719.0,0.0,82397.0,18466.0,66301.0,84767.0,9265346.71,63561.0,17672.0,81233.0,2186324.29,166000.0,7845.0,26396.0,47786.0,0.0,82027.0,8207.0,24294.0,51472.0,0.0,83973.0,21646.0,78828.0,100474.0,11902477.65,76049.0,20867.0,96916.0,2664905.85,197390.0,10563.0,35083.0,52049.0,0.0,97695.0,11268.0,32619.0,55808.0,0.0,99695.0
전의,17492.0,48183.0,65675.0,5536227.0,43804.0,15278.0,59082.0,2082391.0,124757.0,0.0,0.0,61296.0,0.0,61296.0,0.0,0.0,63461.0,0.0,63461.0,13813,39558,53371.0,2745062.2,36322,13488,49810.0,935977.5,103181.0,0.0,0.0,50135.0,0.0,50135.0,0.0,0.0,53046.0,0.0,53046.0,12399,37390,49789,2715932,34309,11822,46131,858725,95920.0,0,0.0,46708.0,0.0,46708,0,0.0,49212.0,0.0,49212,11458.0,36386.0,47844.0,2526682.6,32391.0,10740.0,43131.0,749753.3,90975.0,0.0,0.0,43849.0,0.0,43849.0,0.0,192.0,46934.0,0.0,47126.0,8414.0,21608.0,30022.0,1436486.23,19388.0,8276.0,27664.0,550183.27,57686.0,0.0,0.0,27802.0,0.0,27802.0,0.0,0.0,29884.0,0.0,29884.0,9504.0,22298.0,31802.0,1509347.37,20692.0,9064.0,29756.0,613540.43,61558.0,0.0,0.0,30196.0,0.0,30196.0,0.0,0.0,31362.0,0.0,31362.0,8924.0,24703.0,33627.0,1760248.14,23651.0,8068.0,31719.0,574897.06,65346.0,0.0,0.0,32575.0,0.0,32575.0,0.0,0.0,32771.0,0.0,32771.0
전주,379197.0,952190.0,1331387.0,164936644.0,973406.0,371990.0,1345396.0,75476495.0,2676783.0,617251.0,97476.0,637876.0,0.0,1352603.0,579217.0,99912.0,645051.0,0.0,1324180.0,371352,1111631,1482983.0,196418052.8,1128438,367420,1495858.0,56857390.8,2978841.0,814413.0,106511.0,578866.0,0.0,1499790.0,784190.0,110607.0,584254.0,0.0,1479051.0,370919,1155731,1526650,201488625,1169502,366936,1536438,55460486,3063088.0,883019,100532.0,556870.0,0.0,1540421,858979,103968.0,559720.0,0.0,1522667,382212.0,1220813.0,1603025.0,210934066.5,1236701.0,377635.0,1614336.0,55954377.2,3217361.0,940897.0,100089.0,577927.0,0.0,1618913.0,923577.0,98573.0,576298.0,0.0,1598448.0,248644.0,807470.0,1056114.0,134729293.76,811758.0,245578.0,1057336.0,34733307.04,2113450.0,626702.0,53871.0,379829.0,0.0,1060402.0,620673.0,52612.0,379763.0,0.0,1053048.0,263056.0,957713.0,1220769.0,161148099.05,959075.0,261021.0,1220096.0,36112507.150000006,2440865.0,768931.0,60244.0,392956.0,0.0,1222131.0,765121.0,60656.0,392957.0,0.0,1218734.0,346282.0,1266772.0,1613054.0,215762162.65,1278469.0,352774.0,1631243.0,49509416.05,3244297.0,1069542.0,93948.0,461261.0,0.0,1624751.0,1062711.0,98019.0,458816.0,0.0,1619546.0
점촌,55520.0,5857.0,61377.0,410979.0,5603.0,52831.0,58434.0,3581464.0,119811.0,0.0,883.0,60240.0,0.0,61123.0,0.0,883.0,57805.0,0.0,58688.0,49340,6025,55365.0,851946.1000000001,5074,47484,52558.0,6495282.6,107923.0,0.0,524.0,53890.0,0.0,54414.0,0.0,524.0,52985.0,0.0,53509.0,46949,9245,56194,1389473,7946,44689,52635,6185385,108829.0,0,1555.0,53340.0,0.0,54895,0,1555.0,52379.0,0.0,53934,30927.0,9350.0,40277.0,617750.51,8354.0,29675.0,38029.0,2017381.49,78306.0,0.0,293.0,38988.0,0.0,39281.0,0.0,293.0,38732.0,0.0,39025.0,20393.0,5445.0,25838.0,334848.91,5605.0,19627.0,25232.0,1206993.49,51070.0,0.0,0.0,25998.0,0.0,25998.0,0.0,0.0,25072.0,0.0,25072.0,13638.0,4225.0,17863.0,227983.85,3962.0,13649.0,17611.0,736509.25,35474.0,0.0,0.0,17600.0,0.0,17600.0,0.0,0.0,17874.0,0.0,17874.0,20264.0,7427.0,27691.0,406214.37,7107.0,19310.0,26417.0,1056146.43,54108.0,0.0,0.0,27371.0,0.0,27371.0,0.0,0.0,26737.0,0.0,26737.0
정동진,42145.0,152405.0,194550.0,1554173.0,118055.0,69958.0,188013.0,12271480.0,382563.0,0.0,4257.0,155943.0,0.0,160200.0,0.0,5320.0,217043.0,0.0,222363.0,55180,151721,206901.0,21870066.1,115238,76510,191748.0,11293402.1,398649.0,0.0,5142.0,165276.0,0.0,170418.0,0.0,5073.0,223158.0,0.0,228231.0,59742,89097,148839,11247308,63960,56439,120399,7065699,269238.0,0,2916.0,120786.0,0.0,123702,0,3969.0,141567.0,0.0,145536,55684.0,67906.0,123590.0,7248482.08,55222.0,54374.0,109596.0,5711933.5200000005,233186.0,0.0,2132.0,108774.0,0.0,110906.0,0.0,2461.0,119819.0,0.0,122280.0,25053.0,54959.0,80012.0,8197096.859999999,48273.0,21175.0,69448.0,1778330.2399999998,149460.0,32010.0,1397.0,39919.0,0.0,73326.0,36262.0,452.0,39420.0,0.0,76134.0,24061.0,63639.0,87700.0,10329500.04,54551.0,19951.0,74502.0,670437.6599999999,162202.0,49502.0,255.0,28855.0,0.0,78612.0,56518.0,334.0,26738.0,0.0,83590.0,30800.0,87323.0,118123.0,13067113.71,73217.0,26034.0,99251.0,1034057.09,217374.0,61955.0,3123.0,38939.0,0.0,104017.0,69889.0,3663.0,39805.0,0.0,113357.0
정선,11547.0,1658.0,13205.0,26694.0,1678.0,11500.0,13178.0,259900.0,26383.0,0.0,11410.0,1815.0,0.0,13225.0,0.0,11348.0,1810.0,0.0,13158.0,12337,4017,16354.0,910011.2,3709,13506,17215.0,2361744.3,33569.0,0.0,13308.0,2738.0,0.0,16046.0,0.0,14785.0,2738.0,0.0,17523.0,7213,1361,8574,270327,1358,9329,10687,1392772,19261.0,0,7923.0,648.0,0.0,8571,0,10042.0,648.0,0.0,10690,9012.0,523.0,9535.0,106244.71,654.0,10508.0,11162.0,1822836.39,20697.0,0.0,8478.0,1188.0,0.0,9666.0,0.0,9843.0,1188.0,0.0,11031.0,1181.0,26.0,1207.0,4617.59,49.0,1301.0,1350.0,231057.11,2557.0,0.0,1230.0,0.0,0.0,1230.0,0.0,1327.0,0.0,0.0,1327.0,1.0,21.0,22.0,3992.8,21.0,0.0,21.0,0.0,43.0,0.0,22.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,21.0,459.0,5974.0,6433.0,1116623.79,5490.0,433.0,5923.0,94875.81,12356.0,0.0,5581.0,368.0,0.0,5949.0,0.0,6039.0,368.0,0.0,6407.0
제천,185755.0,577214.0,762969.0,79609890.0,579352.0,195315.0,774667.0,15918107.0,1537636.0,0.0,52812.0,712295.0,0.0,765107.0,0.0,38265.0,734264.0,0.0,772529.0,184161,572420,756581.0,65116385.4,580893,200636,781529.0,22798459.700000003,1538110.0,0.0,41775.0,723279.0,0.0,765054.0,0.0,32539.0,740517.0,0.0,773056.0,169594,538362,707956,61251569,541400,177175,718575,20245794,1426531.0,0,30518.0,680476.0,0.0,710994,0,30522.0,685015.0,0.0,715537,179853.0,528066.0,707919.0,59128313.18000001,533271.0,188104.0,721375.0,21161594.22,1429294.0,0.0,34961.0,678163.0,0.0,713124.0,0.0,37987.0,678183.0,0.0,716170.0,103447.0,306851.0,410298.0,32394778.87,311385.0,109953.0,421338.0,11650149.73,831636.0,0.0,16297.0,398535.0,0.0,414832.0,0.0,20001.0,396803.0,0.0,416804.0,102703.0,480981.0,583684.0,50188155.31,488731.0,103289.0,592020.0,10634795.79,1175704.0,158251.0,189.0,432994.0,0.0,591434.0,154774.0,167.0,429329.0,0.0,584270.0,136653.0,641917.0,778570.0,66933629.61,651687.0,138047.0,789734.0,14245083.99,1568304.0,227148.0,8647.0,552545.0,0.0,788340.0,219822.0,9610.0,550532.0,0.0,779964.0
조성,2883.0,3803.0,6686.0,732458.0,5885.0,2697.0,8582.0,181508.0,15268.0,0.0,0.0,8768.0,0.0,8768.0,0.0,0.0,6500.0,0.0,6500.0,2159,3760,5919.0,545260.9,4752,1972,6724.0,285971.9,12643.0,0.0,0.0,6911.0,0.0,6911.0,0.0,0.0,5732.0,0.0,5732.0,2029,3533,5562,472766,4383,1779,6162,238056,11724.0,0,0.0,6412.0,0.0,6412,0,0.0,5312.0,0.0,5312,1778.0,3675.0,5453.0,542448.75,4617.0,1459.0,6076.0,215355.85,11529.0,0.0,0.0,6395.0,0.0,6395.0,0.0,0.0,5134.0,0.0,5134.0,1207.0,2296.0,3503.0,298347.3,2915.0,943.0,3858.0,122535.5,7361.0,0.0,0.0,4122.0,0.0,4122.0,0.0,0.0,3239.0,0.0,3239.0,1391.0,1813.0,3204.0,184482.3,2204.0,1223.0,3427.0,124446.7,6631.0,0.0,0.0,3595.0,0.0,3595.0,0.0,0.0,3036.0,0.0,3036.0,2136.0,1577.0,3713.0,120625.57,2348.0,1950.0,4298.0,149156.53,8011.0,0.0,0.0,4484.0,0.0,4484.0,0.0,0.0,3527.0,0.0,3527.0
조치원,642472.0,1271251.0,1913723.0,142888612.0,1244478.0,625623.0,1870101.0,75687050.0,3783824.0,0.0,126843.0,1760107.0,0.0,1886950.0,0.0,145632.0,1751242.0,0.0,1896874.0,576227,1167984,1744211.0,100535873.1,1136129,560195,1696324.0,48094581.8,3440535.0,0.0,182109.0,1530247.0,0.0,1712356.0,0.0,182672.0,1545507.0,0.0,1728179.0,552657,1175051,1727708,101116881,1151791,542510,1694301,46501027,3422009.0,0,181181.0,1523267.0,0.0,1704448,0,177385.0,1540176.0,0.0,1717561,552448.0,1187657.0,1740105.0,102056752.25,1181059.0,547247.0,1728306.0,46870062.650000006,3468411.0,0.0,171907.0,1561600.0,0.0,1733507.0,0.0,173439.0,1561465.0,0.0,1734904.0,343626.0,731617.0,1075243.0,61389173.690000005,718502.0,331080.0,1049582.0,27749701.01,2124825.0,0.0,103454.0,958674.0,0.0,1062128.0,0.0,109056.0,953641.0,0.0,1062697.0,361418.0,773902.0,1135320.0,65252267.48,761845.0,344235.0,1106080.0,28899124.52,2241400.0,0.0,123902.0,999361.0,0.0,1123263.0,0.0,115185.0,1002952.0,0.0,1118137.0,404038.0,1006979.0,1411017.0,85079239.36,994441.0,390001.0,1384442.0,32815677.34,2795459.0,0.0,188997.0,1209482.0,0.0,1398479.0,0.0,189931.0,1207049.0,0.0,1396980.0
좌천,25449.0,23736.0,49185.0,700212.0,24382.0,25874.0,50256.0,1454119.0,99441.0,0.0,0.0,49831.0,0.0,49831.0,0.0,0.0,49610.0,0.0,49610.0,21631,18639,40270.0,859652.8,16915,20940,37855.0,965777.7,78125.0,0.0,0.0,38546.0,0.0,38546.0,0.0,0.0,39579.0,0.0,39579.0,23757,19492,43249,897056,18960,22539,41499,1155597,84748.0,0,512.0,42205.0,0.0,42717,0,512.0,41519.0,0.0,42031,28221.0,24518.0,52739.0,1055479.22,23327.0,28427.0,51754.0,1223758.38,104493.0,0.0,0.0,51548.0,0.0,51548.0,0.0,0.0,52945.0,0.0,52945.0,23285.0,18618.0,41903.0,747632.14,17340.0,24677.0,42017.0,990939.86,83920.0,0.0,0.0,40625.0,0.0,40625.0,0.0,0.0,43295.0,0.0,43295.0,24743.0,20279.0,45022.0,866798.03,16054.0,23805.0,39859.0,1017512.07,84881.0,0.0,0.0,40797.0,0.0,40797.0,0.0,0.0,44084.0,0.0,44084.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,123.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
주덕,7631.0,26243.0,33874.0,3288248.0,25391.0,6967.0,32358.0,82907.0,66232.0,0.0,0.0,33022.0,0.0,33022.0,0.0,0.0,33210.0,0.0,33210.0,7478,28226,35704.0,2092784.8,28191,7700,35891.0,570907.8,71595.0,0.0,0.0,35669.0,0.0,35669.0,0.0,0.0,35926.0,0.0,35926.0,8951,32369,41320,2319612,30908,8565,39473,682501,80793.0,0,293.0,39566.0,0.0,39859,0,293.0,40641.0,0.0,40934,13689.0,31212.0,44901.0,2313133.96,30143.0,13001.0,43144.0,942205.34,88045.0,0.0,315.0,43517.0,0.0,43832.0,0.0,308.0,43905.0,0.0,44213.0,12713.0,20385.0,33098.0,1533509.0,20690.0,12304.0,32994.0,925597.0,66092.0,0.0,0.0,33403.0,0.0,33403.0,0.0,0.0,32689.0,0.0,32689.0,3891.0,31752.0,35643.0,2389750.44,33615.0,3954.0,37569.0,297589.86,73212.0,0.0,0.0,37506.0,0.0,37506.0,0.0,0.0,35706.0,0.0,35706.0,5134.0,35781.0,40915.0,2634842.38,37929.0,5413.0,43342.0,398721.12,84257.0,0.0,1.0,43062.0,0.0,43063.0,0.0,1.0,41193.0,0.0,41194.0
중리,21478.0,12996.0,34474.0,505544.0,15631.0,20254.0,35885.0,3404697.0,70359.0,0.0,0.0,37109.0,0.0,37109.0,0.0,0.0,33250.0,0.0,33250.0,21027,12359,33386.0,835579.8,14578,19042,33620.0,1287410.8,67006.0,0.0,0.0,35605.0,0.0,35605.0,0.0,0.0,31401.0,0.0,31401.0,20406,11817,32223,801661,14237,18627,32864,1263649,65087.0,0,0.0,34643.0,0.0,34643,0,0.0,30444.0,0.0,30444,21239.0,11555.0,32794.0,787175.87,13724.0,19557.0,33281.0,1332306.23,66075.0,0.0,0.0,34963.0,0.0,34963.0,0.0,0.0,31112.0,0.0,31112.0,15543.0,7941.0,23484.0,487069.14,8638.0,14898.0,23536.0,913783.66,47020.0,0.0,0.0,24181.0,0.0,24181.0,0.0,0.0,22839.0,0.0,22839.0,15055.0,9030.0,24085.0,566909.9,10055.0,14020.0,24075.0,880185.7,48160.0,0.0,0.0,25110.0,0.0,25110.0,0.0,0.0,23050.0,0.0,23050.0,20677.0,10925.0,31602.0,669997.21,12774.0,17612.0,30386.0,1080090.69,61988.0,0.0,0.0,33451.0,0.0,33451.0,0.0,0.0,28537.0,0.0,28537.0
증평,43855.0,64516.0,108371.0,5806440.0,64707.0,39585.0,104292.0,1869953.0,212663.0,0.0,211.0,108351.0,0.0,108562.0,0.0,211.0,103890.0,0.0,104101.0,41587,63465,105052.0,4111168.2,65240,40510,105750.0,2575359.3,210802.0,0.0,466.0,106361.0,0.0,106827.0,0.0,466.0,103509.0,0.0,103975.0,39886,67364,107250,4398832,68445,37980,106425,2413020,213675.0,0,680.0,107651.0,0.0,108331,0,667.0,104677.0,0.0,105344,41376.0,69124.0,110500.0,4424317.92,72089.0,40791.0,112880.0,2610849.38,223380.0,0.0,0.0,113465.0,0.0,113465.0,0.0,0.0,109915.0,0.0,109915.0,24788.0,46746.0,71534.0,2823449.49,50560.0,25125.0,75685.0,1517545.21,147219.0,0.0,0.0,75348.0,0.0,75348.0,0.0,0.0,71871.0,0.0,71871.0,21571.0,57718.0,79289.0,3495632.59,63575.0,22879.0,86454.0,1385643.61,165743.0,0.0,0.0,85146.0,0.0,85146.0,0.0,0.0,80597.0,0.0,80597.0,30693.0,73290.0,103983.0,4371452.32,80344.0,33484.0,113828.0,1997185.28,217811.0,0.0,0.0,111037.0,0.0,111037.0,0.0,0.0,106774.0,0.0,106774.0
지탄,41.0,460.0,501.0,65182.0,829.0,18.0,847.0,2066.0,1348.0,0.0,0.0,870.0,0.0,870.0,0.0,0.0,478.0,0.0,478.0,41,434,475.0,29558.6,927,21,948.0,1430.3,1423.0,0.0,0.0,968.0,0.0,968.0,0.0,0.0,455.0,0.0,455.0,27,470,497,28611,922,11,933,670,1430.0,0,0.0,949.0,0.0,949,0,0.0,481.0,0.0,481,25.0,593.0,618.0,32558.16,1021.0,10.0,1031.0,549.04,1649.0,0.0,0.0,1046.0,0.0,1046.0,0.0,0.0,603.0,0.0,603.0,16.0,379.0,395.0,22400.75,612.0,11.0,623.0,650.15,1018.0,0.0,0.0,628.0,0.0,628.0,0.0,0.0,390.0,0.0,390.0,566.0,296.0,862.0,15019.47,8.0,102.0,110.0,5175.63,972.0,0.0,0.0,574.0,0.0,574.0,0.0,0.0,398.0,0.0,398.0,355.0,253.0,608.0,10589.66,0.0,45.0,45.0,1883.54,653.0,0.0,0.0,355.0,0.0,355.0,0.0,0.0,298.0,0.0,298.0
지평,2881.0,18394.0,21275.0,1057655.0,20158.0,2842.0,23000.0,462109.0,44275.0,0.0,0.0,23039.0,0.0,23039.0,0.0,0.0,21236.0,0.0,21236.0,3610,13636,17246.0,1127847.6,15955,3655,19610.0,302308.8,36856.0,0.0,0.0,19565.0,0.0,19565.0,0.0,0.0,17291.0,0.0,17291.0,2841,17214,20055,1377141,19097,2668,21765,213443,41820.0,0,0.0,21938.0,0.0,21938,0,0.0,19882.0,0.0,19882,2197.0,16315.0,18512.0,1096327.24,18020.0,1936.0,19956.0,130094.36,38468.0,0.0,0.0,20217.0,0.0,20217.0,0.0,0.0,18251.0,0.0,18251.0,1132.0,11870.0,13002.0,788142.14,13637.0,1075.0,14712.0,71377.66,27714.0,0.0,0.0,14769.0,0.0,14769.0,0.0,0.0,12945.0,0.0,12945.0,952.0,13260.0,14212.0,792378.36,13836.0,844.0,14680.0,50434.94,28892.0,0.0,0.0,14788.0,0.0,14788.0,0.0,0.0,14104.0,0.0,14104.0,1867.0,15580.0,17447.0,944285.0,16090.0,1696.0,17786.0,102965.1,35233.0,0.0,719.0,17238.0,0.0,17957.0,0.0,534.0,16742.0,0.0,17276.0
